repo,file,line,receiver_type,method,kind,containing_type,coverage_status,hits
abp,framework/src/Volo.Abp.Cli.Core/Volo/Abp/Cli/ServiceProxying/ServiceProxyGeneratorBase.cs,37,System.Net.Http.HttpClient,GetStringAsync,NonVirtual,System.Net.Http.HttpClient,uncovered,0
abp,framework/src/Volo.Abp.Cli.Core/Volo/Abp/Cli/Utils/NpmHelper.cs,55,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
abp,framework/src/Volo.Abp.Cli.Core/Volo/Abp/Cli/Utils/NpmHelper.cs,61,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
abp,framework/src/Volo.Abp.Cli.Core/Volo/Abp/Cli/Utils/NpmHelper.cs,80,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
abp,framework/src/Volo.Abp.Cli.Core/Volo/Abp/Cli/Utils/NpmHelper.cs,86,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
abp,framework/src/Volo.Abp.Core/Microsoft/Extensions/DependencyInjection/ServiceCollectionCommonExtensions.cs,95,System.IServiceProvider,GetService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,uncovered,0
abp,framework/src/Volo.Abp.Core/Microsoft/Extensions/DependencyInjection/ServiceCollectionCommonExtensions.cs,120,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,covered,1
abp,framework/src/Volo.Abp.Core/Microsoft/Extensions/DependencyInjection/ServiceCollectionCommonExtensions.cs,133,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,uncovered,0
abp,framework/src/Volo.Abp.Core/Microsoft/Extensions/Logging/AbpLoggerExtensions.cs,16,Microsoft.Extensions.Logging.ILogger,LogCritical,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
abp,framework/src/Volo.Abp.Core/Microsoft/Extensions/Logging/AbpLoggerExtensions.cs,19,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,covered,1
abp,framework/src/Volo.Abp.Core/Microsoft/Extensions/Logging/AbpLoggerExtensions.cs,22,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,covered,1
abp,framework/src/Volo.Abp.Core/Microsoft/Extensions/Logging/AbpLoggerExtensions.cs,25,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
abp,framework/src/Volo.Abp.Core/Microsoft/Extensions/Logging/AbpLoggerExtensions.cs,28,Microsoft.Extensions.Logging.ILogger,LogTrace,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
abp,framework/src/Volo.Abp.Core/Microsoft/Extensions/Logging/AbpLoggerExtensions.cs,31,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
abp,framework/src/Volo.Abp.Core/Microsoft/Extensions/Logging/AbpLoggerExtensions.cs,41,Microsoft.Extensions.Logging.ILogger,LogCritical,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
abp,framework/src/Volo.Abp.Core/Microsoft/Extensions/Logging/AbpLoggerExtensions.cs,44,Microsoft.Extensions.Logging.ILogger,LogError,Extension,Microsoft.Extensions.Logging.LoggerExtensions,covered,1
abp,framework/src/Volo.Abp.Core/Microsoft/Extensions/Logging/AbpLoggerExtensions.cs,47,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,covered,1
abp,framework/src/Volo.Abp.Core/Microsoft/Extensions/Logging/AbpLoggerExtensions.cs,50,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
abp,framework/src/Volo.Abp.Core/Microsoft/Extensions/Logging/AbpLoggerExtensions.cs,53,Microsoft.Extensions.Logging.ILogger,LogTrace,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
abp,framework/src/Volo.Abp.Core/Microsoft/Extensions/Logging/AbpLoggerExtensions.cs,56,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
abp,framework/src/Volo.Abp.Core/Volo/Abp/AbpApplicationBase.cs,78,System.IServiceProvider,CreateScope,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,covered,1
abp,framework/src/Volo.Abp.Core/Volo/Abp/AbpApplicationBase.cs,80,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,covered,1
abp,framework/src/Volo.Abp.Core/Volo/Abp/AbpApplicationBase.cs,88,System.IServiceProvider,CreateScope,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,covered,1
abp,framework/src/Volo.Abp.Core/Volo/Abp/AbpApplicationBase.cs,90,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,covered,1
abp,framework/src/Volo.Abp.Core/Volo/Abp/AbpApplicationBase.cs,104,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,covered,1
abp,framework/src/Volo.Abp.Core/Volo/Abp/AbpApplicationBase.cs,109,System.IServiceProvider,CreateScope,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,covered,1
abp,framework/src/Volo.Abp.Core/Volo/Abp/AbpApplicationBase.cs,112,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,covered,1
abp,framework/src/Volo.Abp.Core/Volo/Abp/AbpApplicationBase.cs,120,System.IServiceProvider,CreateScope,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,covered,1
abp,framework/src/Volo.Abp.Core/Volo/Abp/AbpApplicationBase.cs,123,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,covered,1
abp,framework/src/Volo.Abp.Core/Volo/Abp/AbpApplicationBase.cs,131,System.IServiceProvider,GetService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,covered,1
abp,framework/src/Volo.Abp.Core/Volo/Abp/AbpApplicationBase.cs,137,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,covered,1
abp,framework/src/Volo.Abp.Core/Volo/Abp/AbpApplicationBase.cs,181,System.IServiceProvider,CreateScope,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,uncovered,0
abp,framework/src/Volo.Abp.Core/Volo/Abp/AbpApplicationBase.cs,182,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,uncovered,0
abp,framework/src/Volo.Abp.Core/Volo/Abp/AbpApplicationBase.cs,201,System.IServiceProvider,CreateScope,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,covered,1
abp,framework/src/Volo.Abp.Core/Volo/Abp/AbpApplicationBase.cs,202,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,covered,1
abp,framework/src/Volo.Abp.Core/Volo/Abp/AbpApplicationBase.cs,203,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,covered,1
abp,framework/src/Volo.Abp.Core/Volo/Abp/AbpApplicationBase.cs,207,Microsoft.Extensions.Configuration.IConfiguration,GetValue,Extension,Microsoft.Extensions.Configuration.ConfigurationBinder,covered,1
abp,framework/src/Volo.Abp.Core/Volo/Abp/AbpApplicationWithInternalServiceProvider.cs,43,System.IServiceProvider,CreateScope,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,covered,1
abp,framework/src/Volo.Abp.Core/Volo/Abp/DependencyInjection/AbpLazyServiceProvider.cs,28,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,covered,1
abp,framework/src/Volo.Abp.Core/Volo/Abp/ExceptionHandling/ExceptionNotifier.cs,29,System.IServiceProvider,GetServices,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,covered,1
abp,framework/src/Volo.Abp.Core/Volo/Abp/ExceptionHandling/ExceptionNotifier.cs,40,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
abp,framework/src/Volo.Abp.Core/Volo/Abp/Internal/Telemetry/Activity/Providers/TelemetryActivityEventEnricher.cs,50,System.IServiceProvider,CreateScope,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,uncovered,0
abp,framework/src/Volo.Abp.Core/Volo/Abp/Internal/Telemetry/Activity/Providers/TelemetryActivityEventEnricher.cs,64,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,uncovered,0
abp,framework/src/Volo.Abp.Core/Volo/Abp/Internal/Telemetry/TelemetryActivitySender.cs,78,System.Net.Http.HttpClient,PostAsync,NonVirtual,System.Net.Http.HttpClient,uncovered,0
abp,framework/src/Volo.Abp.Core/Volo/Abp/Internal/Telemetry/TelemetryService.cs,74,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,uncovered,0
abp,framework/src/Volo.Abp.Core/Volo/Abp/Internal/Telemetry/TelemetryService.cs,75,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,uncovered,0
abp,framework/src/Volo.Abp.Core/Volo/Abp/Internal/Telemetry/TelemetryService.cs,76,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,uncovered,0
abp,framework/src/Volo.Abp.Core/Volo/Abp/Localization/LocalizationContext.cs,17,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,uncovered,0
abp,framework/src/Volo.Abp.Core/Volo/Abp/Modularity/AbpModuleHelper.cs,14,Microsoft.Extensions.Logging.ILogger,Log,Extension,Microsoft.Extensions.Logging.LoggerExtensions,covered,1
abp,framework/src/Volo.Abp.Core/Volo/Abp/Modularity/AbpModuleHelper.cs,75,Microsoft.Extensions.Logging.ILogger,Log,Extension,Microsoft.Extensions.Logging.LoggerExtensions,covered,1
abp,framework/src/Volo.Abp.Core/Volo/Abp/Modularity/ModuleManager.cs,51,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,covered,1
abp,framework/src/Volo.Abp.Core/Volo/Abp/Modularity/ModuleManager.cs,71,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,covered,1
abp,framework/src/Volo.Abp.Core/Volo/Abp/SimpleStateChecking/SimpleStateCheckerManager.cs,33,System.IServiceProvider,CreateScope,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,covered,1
abp,framework/src/Volo.Abp.Core/Volo/Abp/SimpleStateChecking/SimpleStateCheckerManager.cs,44,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,covered,1
abp,framework/src/Volo.Abp.Core/Volo/Abp/SimpleStateChecking/SimpleStateCheckerManager.cs,60,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,covered,1
abp,framework/src/Volo.Abp.Core/Volo/Abp/SimpleStateChecking/SimpleStateCheckerManager.cs,63,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,covered,1
abp,framework/src/Volo.Abp.Core/Volo/Abp/SimpleStateChecking/SimpleStateCheckerManager.cs,86,System.IServiceProvider,CreateScope,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,covered,1
abp,framework/src/Volo.Abp.Core/Volo/Abp/SimpleStateChecking/SimpleStateCheckerManager.cs,88,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,covered,1
abp,framework/src/Volo.Abp.Core/Volo/Abp/SimpleStateChecking/SimpleStateCheckerManager.cs,100,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,covered,1
abp,framework/src/Volo.Abp.Data/Volo/Abp/Data/AbpDataMigrationEnvironmentExtensions.cs,31,System.IServiceProvider,GetService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,uncovered,0
abp,framework/src/Volo.Abp.Data/Volo/Abp/Data/DataFilter.cs,47,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,covered,1
abp,framework/src/Volo.Abp.Data/Volo/Abp/Data/DataSeeder.cs,30,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,uncovered,0
abp,framework/src/Volo.Abp.Data/Volo/Abp/Data/DataSeeder.cs,40,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,uncovered,0
abp,framework/src/Volo.Abp.Data/Volo/Abp/Data/DataSeeder.cs,50,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,uncovered,0
abp,framework/src/Volo.Abp.Ddd.Application.Contracts/Volo/Abp/Application/Dtos/LimitedResultRequestDto.cs,38,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,covered,1
abp,framework/src/Volo.Abp.Ddd.Application.Contracts/Volo/Abp/Application/Dtos/LimitedResultRequestDto.cs,86,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,uncovered,0
abp,framework/src/Volo.Abp.Ddd.Application/Volo/Abp/Application/Services/ApplicationService.cs,54,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,covered,1
abp,framework/src/Volo.Abp.Ddd.Application/Volo/Abp/Application/Services/ApplicationService.cs,55,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,covered,1
abp,framework/src/Volo.Abp.Ddd.Domain/Volo/Abp/Domain/Entities/Events/Distributed/EntityToEtoMapper.cs,48,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,covered,1
abp,framework/src/Volo.Abp.Ddd.Domain/Volo/Abp/Domain/Entities/Events/EntityChangeEventHelper.cs,137,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
abp,framework/src/Volo.Abp.Ddd.Domain/Volo/Abp/Domain/Repositories/RepositoryExtensions.cs,211,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,covered,1
abp,framework/src/Volo.Abp.Emailing/Volo/Abp/Emailing/NullEmailSender.cs,26,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,unknown_file,
abp,framework/src/Volo.Abp.Emailing/Volo/Abp/Emailing/NullEmailSender.cs,27,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,unknown_file,
abp,framework/src/Volo.Abp.Emailing/Volo/Abp/Emailing/NullEmailSender.cs,34,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,unknown_file,
abp,framework/src/Volo.Abp.Emailing/Volo/Abp/Emailing/NullEmailSender.cs,35,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,unknown_file,
abp,framework/src/Volo.Abp.Emailing/Volo/Abp/Emailing/NullEmailSender.cs,36,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,unknown_file,
abp,framework/src/Volo.Abp.Emailing/Volo/Abp/Emailing/NullEmailSender.cs,37,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,unknown_file,
abp,framework/src/Volo.Abp.Emailing/Volo/Abp/Emailing/Smtp/SmtpEmailSender.cs,77,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,unknown_file,
abp,framework/src/Volo.Abp.EntityFrameworkCore/Microsoft/Extensions/DependencyInjection/AbpEfCoreServiceCollectionExtensions.cs,41,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,covered,1
abp,framework/src/Volo.Abp.EntityFrameworkCore/Microsoft/Extensions/DependencyInjection/AbpEfCoreServiceCollectionExtensions.cs,42,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,covered,1
abp,framework/src/Volo.Abp.EntityFrameworkCore/Volo/Abp/Domain/Repositories/EntityFrameworkCore/EfCoreRepository.cs,101,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,covered,1
abp,framework/src/Volo.Abp.EntityFrameworkCore/Volo/Abp/EntityFrameworkCore/AbpDbContext.cs,253,Microsoft.Extensions.Logging.ILogger,LogDebug,Extension,Microsoft.Extensions.Logging.LoggerExtensions,covered,1
abp,framework/src/Volo.Abp.EntityFrameworkCore/Volo/Abp/EntityFrameworkCore/AbpDbContext.cs,272,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,covered,1
abp,framework/src/Volo.Abp.EntityFrameworkCore/Volo/Abp/EntityFrameworkCore/DependencyInjection/AbpDbContextConfigurationContext.cs,35,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,covered,1
abp,framework/src/Volo.Abp.EntityFrameworkCore/Volo/Abp/EntityFrameworkCore/DependencyInjection/AbpDbContextConfigurationContext.cs,57,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,covered,1
abp,framework/src/Volo.Abp.EntityFrameworkCore/Volo/Abp/EntityFrameworkCore/DependencyInjection/DbContextOptionsFactory.cs,31,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,covered,1
abp,framework/src/Volo.Abp.EntityFrameworkCore/Volo/Abp/EntityFrameworkCore/DependencyInjection/DbContextOptionsFactory.cs,83,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,covered,1
abp,framework/src/Volo.Abp.EntityFrameworkCore/Volo/Abp/EntityFrameworkCore/DependencyInjection/DbContextOptionsFactory.cs,110,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,covered,1
abp,framework/src/Volo.Abp.EntityFrameworkCore/Volo/Abp/EntityFrameworkCore/DependencyInjection/DbContextOptionsFactory.cs,111,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,covered,1
abp,framework/src/Volo.Abp.EntityFrameworkCore/Volo/Abp/EntityFrameworkCore/Design/AbpDesignTimeDbContextBase.cs,30,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,uncovered,0
abp,framework/src/Volo.Abp.EntityFrameworkCore/Volo/Abp/EntityFrameworkCore/Migrations/EfCoreDatabaseMigrationEventHandlerBase.cs,216,System.IServiceProvider,GetRequiredService,Extension,Microsoft.Extensions.DependencyInjection.ServiceProviderServiceExtensions,uncovered,0
abp,framework/src/Volo.Abp.EntityFrameworkCore/Volo/Abp/EntityFrameworkCore/Migrations/EfCoreDatabaseMigrationEventHandlerBase.cs,235,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
abp,framework/src/Volo.Abp.EntityFrameworkCore/Volo/Abp/EntityFrameworkCore/Migrations/EfCoreDatabaseMigrationEventHandlerBase.cs,245,Microsoft.Extensions.Logging.ILogger,LogInformation,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
abp,framework/src/Volo.Abp.EntityFrameworkCore/Volo/Abp/EntityFrameworkCore/Migrations/EfCoreDatabaseMigrationEventHandlerBase.cs,265,Microsoft.Extensions.Logging.ILogger,LogWarning,Extension,Microsoft.Extensions.Logging.LoggerExtensions,uncovered,0
